/* Initials
491;18;A.;0;NL basisversie
483;18;B.;0;NL basisversie
544;18;C.;0;NL basisversie
407;18;D.;0;NL basisversie
380;18;E.;0;NL basisversie
460;18;F.;0;NL basisversie
433;18;G.;0;NL basisversie
646;18;H.;0;NL basisversie
707;18;I.;0;NL basisversie
694;18;J.;0;NL basisversie
587;18;K.;0;NL basisversie
596;18;L.;0;NL basisversie
605;18;M.;0;NL basisversie
132;18;N.;0;NL basisversie
127;18;O.;0;NL basisversie
187;18;P.;0;NL basisversie
45;18;Q.;0;NL basisversie
24;18;R.;0;NL basisversie
87;18;S.;0;NL basisversie
79;18;T.;0;NL basisversie
323;18;U.;0;NL basisversie
302;18;V.;0;NL basisversie
343;18;W.;0;NL basisversie
220;18;X.;0;NL basisversie
215;18;Y.;0;NL basisversie
281;18;Z.;0;NL basisversie

/* Double initials
490;18;A.A.;0;NL basisversie
497;18;A.B.;0;NL basisversie
504;18;A.C.;0;NL basisversie
503;18;A.D.;0;NL basisversie
505;18;A.E.;0;NL basisversie
507;18;A.F.;0;NL basisversie
506;18;A.G.;0;NL basisversie
499;18;A.H.;0;NL basisversie
498;18;A.I.;0;NL basisversie
500;18;A.J.;0;NL basisversie
502;18;A.K.;0;NL basisversie
501;18;A.L.;0;NL basisversie
486;18;A.M.;0;NL basisversie
471;18;A.N.;0;NL basisversie
470;18;A.O.;0;NL basisversie
472;18;A.P.;0;NL basisversie
474;18;A.Q.;0;NL basisversie
473;18;A.R.;0;NL basisversie
466;18;A.S.;0;NL basisversie
465;18;A.T.;0;NL basisversie
467;18;A.U.;0;NL basisversie
469;18;A.V.;0;NL basisversie
468;18;A.W.;0;NL basisversie
475;18;A.X.;0;NL basisversie
482;18;A.Y.;0;NL basisversie
481;18;A.Z.;0;NL basisversie
485;18;B.A.;0;NL basisversie
484;18;B.B.;0;NL basisversie
477;18;B.C.;0;NL basisversie
476;18;B.D.;0;NL basisversie
478;18;B.E.;0;NL basisversie
480;18;B.F.;0;NL basisversie
479;18;B.G.;0;NL basisversie
508;18;B.H.;0;NL basisversie
537;18;B.I.;0;NL basisversie
536;18;B.J.;0;NL basisversie
538;18;B.K.;0;NL basisversie
540;18;B.L.;0;NL basisversie
539;18;B.M.;0;NL basisversie
532;18;B.N.;0;NL basisversie
531;18;B.O.;0;NL basisversie
533;18;B.P.;0;NL basisversie
535;18;B.Q.;0;NL basisversie
534;18;B.R.;0;NL basisversie
541;18;B.S.;0;NL basisversie
548;18;B.T.;0;NL basisversie
547;18;B.U.;0;NL basisversie
549;18;B.V.;0;NL basisversie
551;18;B.W.;0;NL basisversie
550;18;B.X.;0;NL basisversie
543;18;B.Y.;0;NL basisversie
542;18;B.Z.;0;NL basisversie
546;18;C.A.;0;NL basisversie
545;18;C.B.;0;NL basisversie
530;18;C.C.;0;NL basisversie
515;18;C.D.;0;NL basisversie
514;18;C.E.;0;NL basisversie
516;18;C.F.;0;NL basisversie
518;18;C.G.;0;NL basisversie
517;18;C.H.;0;NL basisversie
510;18;C.I.;0;NL basisversie
509;18;C.J.;0;NL basisversie
511;18;C.K.;0;NL basisversie
513;18;C.L.;0;NL basisversie
512;18;C.M.;0;NL basisversie
519;18;C.N.;0;NL basisversie
526;18;C.O.;0;NL basisversie
525;18;C.P.;0;NL basisversie
527;18;C.Q.;0;NL basisversie
529;18;C.R.;0;NL basisversie
528;18;C.S.;0;NL basisversie
