


/* Required labels
;1,40,65,70,$;NLRefl;typeRelation;zich;0;;
;1,40,50,63,65,70,80,85,$;NLRel;typeRelation;unambiguous relation;0;;
;1,40,50,65,$;NLRelAdj;typeAmbiguous;relation or modifier, partly replaces NLRelMod;0;;
;1,40,65,$;NLRelCon;typeAmbiguous;verb or noun;0;;
;1,40,65,$;NLRelConAdj;typeAmbiguous;verb, adjective or concept;0;;
;1,40,65,$;NLRelConAdv;typeAmbiguous;verb, noun or adverb;0;;
;1,40,65,$;NLRelConModOth;typeAmbiguous;dat, wat, hetgeen;0;;
;1,40,65,$;NLRelModAdv;typeAmbiguous;verb, adjective or adverb;0;;
;1,40,65,70,80,$;NLRelOndvwPrep;typeRelation;verb, subordinate conjunction or preposition;0;;
;1,40,50,63,65,70,$;NLRelAux;typeRelation;main verb verb or auxiliary;0;;
;1,40,65,70,$;NLRelAuxCon;typeAmbiguous;main verb, auxiliary or noun: was;0;;
;1,40,65,$;NLRelPrepAdj;typeAmbiguous;verb, preposition or adjective;0;;
;1,63,70,80,$;NLRelpron;typeRelation;relative pronouns for negation expansion, only as extra label;0;;
;1,40,65,$;NLStemCon;typeAmbiguous;verb stem or noun;0;;
;1,40,50,60,63,65,70,80,$;NLSubjpron;typePathRelevant;personal pronoun in subject form;0;;
;1,40;NLteAux;typeRelation;for pattern 'te Inf teAux.' e.g. (te horen) kregen;0;;
;1,30;NLTimeconcept;typeConcept;word that is used in time expressions;0;;
;1,40,50,60,63,65,70,80,$;NLVerb;typeRelation;conjugated verb;0;;
;1,30,40;NLWeek;typeConcept;deze/volgende/vorige/dezelfde week;0;;

/* Labels for specific words; some of them cover small sets of words
;1,40;NLAl;typeOther;(ook) al;0;;
;1,40,50,65,$;NLAnderen;typePathRelevant;anderen: PathRelevant or part of Concept;0;;
;1,40,50,63,65,70,80,85,$;NLAndOrBut;typeRelation;co-ordinative conjunctions;0;;
;1,40,60,63,70,80,$;NLAndOr;typeRelation;"en","of" and variations;0;;
;1,40,65,$;NLBij;typeAmbiguous;'bij': preposition, adverb or noun;0;;
;1,40,50,60,63,65,70,80,$;NLComma;typeEndConcept;comma;0;;
;1,40,65,$;NLDan;typeAmbiguous;'dan': adverb or comparative conjunction;0;;
;1,40,65,70,80,$;NLDe;typeOther;definite article 'de';0;;
;1,40,65;NLDie;typeAmbiguous;die;0;;
;1,40,65;NLDit;typeOther;dit;0;;
;1,40,$;NLDus;typeAmbiguous;dus;0;;
;1,30,40,65,70,80,$;NLEen;typeOther;infetinite article/numeral 'een';0;;
;1,40,63,65,70,80,$;NLEr;typeOther;er;0;;
;1,40,50,60,65,70,80,$;NLGeen;typeBeginConcept;geen;0;;
;1,40,50,65,$;NLHaar;typeConcept;haar: possessive or personal pronoun, or noun;0;;
;1,40,50,65,$;NLHeel;typeConcept;heel;0;;
;1,40,50,65,70,80,$;NLHet;typeOther;het;0;;
;1,40,50;NLHetzelfde;typeAmbiguous;hetzelfde;0;;
;1,30,40,50,63,65,70,$;NLHyphen;typeConcept;hyphen;0;;
;1,40,65;NLIk;typeOther;ik;0;;
;1,40,65;NLJe;typeOther;je;0;;
;1,40,65,$;NLLaat;typeAmbiguous;verb, modal auxiliary or modifier;0;;
;1,40,63;NLMaar;typeAmbiguous;'maar': conjunction or adverb;0;;
;1,40,65,$;NLMeer;typeAmbiguous;meer;0;;
;1,40,50,63,65,$;NLNiet;typeOther;niet;0;;
;1,40,65,70,80;NLOm;typeRelation;om, teneinde;0;;
;1,40,50,65,$;NLProcent;typeConcept;'procent' and %;0;;
;1,40,65,$;NLTe;typeAmbiguous;te, terug te;0;;
;1,40,50,60,63,65,70,80,$;NLRTe;typeRelation;'te' as Relation;0;;
;1,40,65,$;NLVan;typeAmbiguous;van;0;;
;1,40,$;NLVeelWeinig;typeAmbiguous;veel, weinig;0;;
;1,40,65,$;NLWilde;typeAmbiguous;wilde;0;;
;1,40,65,$;NLZe;typeOther;ze;0;;
;1,40,65,$;NLZijn;typeAmbiguous;zijn;0;;
;1,40,65,$;NLZo;typeAmbiguous;zo;0;;
;1,40;NLZoals;typeRelation;zoals;0;;

/* NL attributesv
;40,63,65,70,80,85,$;NLDummy;typeAttribute;meaningless attribute, can be used as a temporary marker in rules;0;;
;50,$;NLTime;typeAttribute;attribute for vague time and frequency indications;0;;Entity(DateTime)

;70,80,85,$;NLNegation;typeAttribute;to mark certain entities as negation;0;;Entity(Negation)
;70,85,$;NLNegBegin;typeAttribute;to begin the negation path;0;;Path(Begin,Negation)
;70,85,$;NLNegStop;typeAttribute;to end the negation path;0;;Path(End,Negation)
;70,$;NLNegWord;typeAttribute;to mark certain entities as negation, not to be expanded;0;;Entity(Negation)
;70,85;NLInNegspan;typeAttribute;temporary marker for entities in a negation span;0;;
;70;NLInNegspanZonder;typeAttribute;temporary marker for entities in a negation span of marker 'zonder';0;;
;70;NLInNegspanZonderconj;typeAttribute;temporary marker for entities in a negation span of marker 'zonder te' and 'zonder dat';0;;
;70;NLNoExpansion;typeAttribute;to mark certain entities for which there shouldn't be expansion;0;;
;70;NLExpansion;typeAttribute;to mark certain entities which should be included in the expansion;0;;
;70;NLNietAlleen;typeAttribute;niet alleen;0;;

;80,85,$;NLPosSentiment;typeAttribute;for sentiment markers;0;;Entity(PositiveSentiment)
;80,85,$;NLPosSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,PositiveSentiment)
;80,85,$;NLPosSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,PositiveSentiment)
;80,85,$;NLNegSentiment;typeAttribute;for sentiment markers;0;;Entity(NegativeSentiment)
;80,85,$;NLNegSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,NegativeSentiment)
;80,85,$;NLNegSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,NegativeSentiment)
