
/* This file requires rewriting of ß to ss in prepro.csv, but no rewriting of ä, ö and ü.
/* It recognizes input with ä, ö, ü as well as with ae, oe, ue.

/* special characters:
;;-;;DEKomma;DEHyphen
;;,;;DEKomma;

;;:;;DEDoppelpunkt;Punctuation;
;;*;;DELayout;
;;/ die grünen;;DECon;
;;\( oder \);;DECon;
;;% mehr;;DECon;
;;+;;DERel;
;;=;;DERel;

/* lexreps with B or E:
;;B angesichts;;SBegin;-;DEPrep;
;;B mittels;;SBegin;-;DEPrep;
;;oder nicht E;;DEAdv;DEAdvNonrelevant;Join;-;SEnd;
;;oder auch nicht E;;DEAdv;DEAdvNonrelevant;Join;Join;-;SEnd;


;;abdichtete;;DERel;
;;abdichteten;;DERel;
;;abdränge;;DERel;
;;abdrängen;;DEInf;
;;abdrängst;;DERel;
;;abdrängt;;DERel;
;;abdrängte;;DERel;
;;abdrängten;;DERel;
;;abdrehe;;DERel;
;;abdrehen;;DEInf;
;;abdrehst;;DERel;
;;abdreht;;DERel;
;;abdrehte;;DERel;
;;abdrehten;;DERel;
;;abdrucke;;DERel;
;;abdrucken;;DEInf;
;;abdruckst;;DERel;
;;abdruckt;;DERel;
;;abdruckte;;DERel;
;;abdruckten;;DERel;
;;abebben;;DEInf;
;;abebbt;;DERel;
;;abebbte;;DERel;
;;abebbten;;DERel;
;;abendländischen;;DEAttradj;
;;abendländischer;;DEAttradj;
;;abendlichen;;DEAttradj;
;;abenteuerlich;;DEPredadj;
;;abenteuerliche;;DEAttradj;
;;abenteuerlichem;;DEAttradj;
;;abenteuerlichen;;DEAttradj;
;;abenteuerlicher;;DEAdj;
;;abenteuerliches;;DEAttradj;

/* aber: treated by rules
;;aberkannt;;DEPart;
;;aberkannte;;DEVerbAdj;
;;aberkannten;;DEVerbAdj;
;;aberkenne;;DERel;
;;aberkennen;;DEInf;
;;aberkennst;;DERel;
;;aberkennt;;DERel;
;;abermals;;DEAdv;DEAdvTemp;
;;aberwitzig;;DEPredadj;
;;abfackeln;;DEInf;
;;abfackelt;;DERel;
;;abfackelte;;DERel;
;;abfackelten;;DERel;
;;abfährst;;DERel;
;;abfährt;;DERel;
;;abfälle;;DERelCon;
;;abfällst;;DERel;
;;abfällt;;DERel;
;;abfängst;;DERel;
;;abfängt;;DERel;
;;abfahre;;DERel;
;;abfahren;;DEInf;
;;abfahrt;;DERelCon;
;;abfalle;;DERel;
;;abfallen;;DEInf;
;;abfallt;;DERel;
;;abfange;;DERel;
;;abfangen;;DEInf;
;;abfangt;;DERel;
;;abfasse;;DERel;
;;abfassen;;DEInf;
;;abfasst;;DERel;
;;abfasste;;DERel;
;;abfassten;;DERel;
;;abfedere;;DERel;
;;abfedern;;DEInf;
;;abfederst;;DERel;
;;abfedert;;DERel;
;;abfederte;;DERel;
;;abfederten;;DERel;
;;abfertige;;DERel;
;;abfertigen;;DEInf;
;;abfertigst;;DERel;
;;abfertigt;;DERel;
;;abfertigte;;DERel;
;;abfertigten;;DERel;
;;abfeuere;;DERel;
;;abfeuern;;DEInf;
;;abfeuerst;;DERel;
;;abfeuert;;DERel;
;;abfeuerte;;DERel;
;;abfeuerten;;DERel;
;;abfiel;;DERel;
;;abfielen;;DERel;
;;abfinde;;DERel;
;;abfinden;;DEInf;
;;abfindest;;DERel;
;;abfindet;;DERel;
;;abfindete;;DERel;
;;abfindeten;;DERel;
;;abfing;;DERel;
;;abfingen;;DERel;
;;abfische;;DERel;
;;abfischen;;DEInf;
;;abfischst;;DERel;
;;abfischt;;DERel;
;;abfischte;;DERel;
;;abfischten;;DERel;
;;abfliege;;DERel;
;;abfliegen;;DEInf;
;;abfliegst;;DERel;
;;abfliegt;;DERel;
;;abfliesse;;DERel;
;;abfliessen;;DEInf;
;;abfliesst;;DERel;
;;abflog;;DERel;
;;abflogen;;DERel;
;;abfloss;;DERel;
;;abflossen;;DERel;
;;abfrage;;DERel;
;;abfragen;;DEInf;
;;abfragst;;DERel;
;;abfragt;;DERel;
;;abfragte;;DERel;
;;abfragten;;DERel;
;;abführe;;DERel;
;;abführen;;DEInf;
;;abführst;;DERel;
;;abführt;;DERel;
;;abführte;;DERel;
;;abführten;;DERel;
;;abfülle;;DERel;
;;abfüllen;;DEInf;
;;abfüllst;;DERel;
;;abfüllt;;DERel;
;;abfüllte;;DERel;
;;abfüllten;;DERel;
;;abfuhr;;DERelCon;
;;abfuhren;;DERelCon;
;;abgab;;DERel;
;;abgaben;;DERelCon;
;;abgalt;;DERel;
;;abgalten;;DERel;
;;abgeändert;;DEPart;
;;abgearbeitet;;DEPart;
;;abgebaut;;DEPart;
;;abgebe;;DERel;
;;abgeben;;DEInf;
;;abgebildet;;DEPart;
;;abgeboden;;DEPart;
;;abgebracht;;DEPart;
;;abgebrannt;;DEPart;
;;abgebrannte;;DEAttradj;
;;abgebrannten;;DEAttradj;
;;abgebrannter;;DEAttradj;
;;abgebremst;;DEPart;
;;abgebrochen;;DEPart;
;;abgebrochene;;DEAttradj;
;;abgebrochenen;;DEAttradj;
;;abgebt;;DERel;
;;abgebucht;;DEPart;
;;abgedeckt;;DEPart;
;;abgedichtet;;DEPart;
;;abgedrängt;;DEPart;
;;abgedreht;;DEPart;
;;abgedruckt;;DEPart;
;;abgeebbt;;DEPart;
;;abgefahren;;DEPart;
;;abgefallen;;DEPart;
;;abgefallene;;DEAttradj;
;;abgefallenem;;DEAttradj;
;;abgefallenen;;DEAttradj;
;;abgefallener;;DEAttradj;
;;abgefangen;;DEPart;
;;abgefasst;;DEPart;
;;abgefedert;;DEPart;
;;abgefertigt;;DEPart;
;;abgefeuert;;DEPart;
;;abgefischt;;DEPart;
;;abgeflogen;;DEPart;
;;abgeflossen;;DEPart;
;;abgefragt;;DEPart;
;;abgeführt;;DEPart;
;;abgefüllt;;DEPart;
;;abgefunden;;DEPart;
;;abgegangen;;DEPart;
;;abgegeben;;DEPart;
;;abgegebene;;DEAttradj;
;;abgegebenen;;DEAttradj;
;;abgeglichen;;DEPart;
;;abgegolten;;DEPart;
;;abgegraben;;DEPart;
;;abgegrenzt;;DEPart;
;;abgehängt;;DEPart;
;;abgehakt;;DEPart;
;;abgehalten;;DEPart;
;;abgehandelt;;DEPart;
;;abgehe;;DERel;
;;abgehen;;DEInf;
;;abgehoben;;DEPart;
;;abgehört;;DEPart;
;;abgehörte;;DEAttradj;
;;abgehörten;;DEAttradj;
;;abgeholfen;;DEPart;
;;abgeholt;;DEPart;
;;abgeholzte;;DEAttradj;
;;abgeholztem;;DEAttradj;
;;abgeholzten;;DEAttradj;
;;abgeholzter;;DEAttradj;
;;abgeholztes;;DEAttradj;
;;abgehst;;DERel;
;;abgeht;;DERel;
;;abgekauft;;DEPart;
;;abgeklärt;;DEPart;
;;abgeklopft;;DEPart;
;;abgeknickt;;DEPart;
;;abgekocht;;DEPart;
;;abgekommen;;DEPart;
;;abgekoppelt;;DEPart;
;;abgekühlt;;DEPart;
;;abgekürzt;;DEPart;
;;abgeladen;;DEPart;
;;abgelagert;;DEPart;
;;abgelassen;;DEPredadj;
;;abgelaufen;;DEPart;
;;abgelaufene;;DEAttradj;
;;abgelaufenen;;DEAttradj;
;;abgelaufenes;;DEAttradj;
;;abgelebt;;DEPart;
;;abgelegenen;;DEAttradj;
;;abgelegt;;DEPart;
;;abgelehnt;;DEPart;
;;abgelehnte;;DEAttradj;
;;abgelehnten;;DEAttradj;
;;abgelehnter;;DEAttradj;
;;abgeleisten;;DEPart;
;;abgeleistet;;DEPart;
;;abgeleitet;;DEPart;
;;abgeleitete;;DEAttradj;
;;abgeleitetem;;DEAttradj;
;;abgeleiteten;;DEAttradj;
;;abgeleiteter;;DEAttradj;
;;abgeleitetes;;DEAttradj;
;;daraus abgeleitete;;DEAttradj;
;;daraus abgeleitetem;;DEAttradj;
;;daraus abgeleiteten;;DEAttradj;
;;daraus abgeleiteter;;DEAttradj;
;;daraus abgeleitetes;;DEAttradj;
;;abgelenkt;;DEPart;
;;abgelesen;;DEPart;
;;abgelichtet;;DEPart;
;;abgeliefert;;DEPart;
;;abgelöst;;DEPart;
;;abgelösten;;DEAttradj;
;;abgelte;;DERel;
;;abgelten;;DEInf;
;;abgeltet;;DERel;
;;abgemagert;;DEPart;
;;abgemahnt;;DEPart;
;;abgemeldet;;DEPart;
;;abgemessen;;DEPart;
;;abgemildert;;DEPart;
;;abgemopst;;DEPart;
;;abgenickt;;DEPart;
;;abgenommen;;DEPart;
;;abgeordnet;;DEPart;
;;abgeordneten;;DEAttradj;
;;abgeprallt;;DEPart;
;;abgepumpt;;DEPart;
;;abgeraten;;DEPart;
;;abgerechnet;;DEPart;
;;abgereist;;DEPart;
;;abgeriegelt;;DEPart;
;;abgerissen;;DEPart;
;;abgerissene;;DEAttradj;
;;abgerollt;;DEPart;
;;abgerückt;;DEPart;
;;abgerüstet;;DEPart;
;;abgerufen;;DEPart;
;;abgerundet;;DEPart;
;;abgerutscht;;DEPart;
;;abgesagt;;DEPart;
;;abgeschätzt;;DEPart;
;;abgeschafft;;DEPart;
;;abgeschaltet;;DEPart;
;;abgeschalteten;;DEAttradj;
;;abgeschaut;;DEPart;
;;abgeschickt;;DEPart;
;;abgeschirmt;;DEPart;
;;abgeschlagen;;DEPart;
;;abgeschleppt;;DEPart;
;;abgeschlossen;;DEPart;
;;abgeschlossene;;DEAttradj;
;;abgeschlossenem;;DEAttradj;
;;abgeschlossenen;;DEAttradj;
;;abgeschlossener;;DEAttradj;
;;abgeschlossenes;;DEAttradj;
;;abgeschmettert;;DEPart;
;;abgeschmolzen;;DEPart;
;;abgeschnitten;;DEPart;
;;abgeschoben;;DEPart;
;;abgeschobene;;DEAttradj;
;;abgeschobenen;;DEAttradj;
;;abgeschöpft;;DEPart;
;;abgeschossen;;DEPart;
;;abgeschottet;;DEPart;
;;abgeschreckt;;DEPart;
;;abgeschrieben;;DEPart;
;;abgeschüttelt;;DEPart;
;;abgeschwächt;;DEPart;
;;abgeschwächte;;DEAttradj;
;;abgeschwächtem;;DEAttradj;
;;abgeschwächten;;DEAttradj;
;;abgeschwächter;;DEAttradj;
;;abgeschwächtes;;DEAttradj;
;;abgeschwenkt;;DEPart;
;;abgeschworen;;DEPart;
;;abgesegnet;;DEPart;
;;abgesehen;;DEPart;
;;abgesenkt;;DEPart;
;;abgesessen;;DEPart;
;;abgesetzt;;DEPart;
;;abgesetzte;;DEAttradj;
;;abgesetztem;;DEAttradj;
;;abgesetzten;;DEAttradj;
;;abgesetzter;;DEAttradj;
;;abgesetztes;;DEAttradj;
;;abgesichert;;DEPart;
;;abgesicherte;;DEAttradj;
;;abgesicherten;;DEAttradj;
;;abgesondert;;DEPart;
;;abgespalten;;DEPart;
