





/* Required labels
;1,20,40,50,70,$;DENicht;typeOther;nicht;0;;
;1,20;DENoch;typeRelation;noch;0;;
;1,40,70,$;DESehr;typeOther;sehr;0;;
;1,40,70,$;DESein;typeNonRelevant;sein;0;;
;1,40,70,80,$;DESo;typeBeginConcept;so;0;;
;1,40,$;DEVielWenig;typeAmbiguous;viel, wenig;0;;
;1,20;DEWeder;typeRelation;weder;0;;
;1,40,70,$;DEWie;typeOther;wie;0;;
;1,40,70,$;DEZu;typeRelation;zu;0;;

/* Attributes and semantic feature labels
;70,$;DEDummy;typeAttribute;meaningless attribute, usable as a temporary marker in rules;0;;
;50,$;DETime;typeAttribute;attribute for vague time and frequency indications;0;;Entity(DateTime)

;70,50,$;DENegation;typeAttribute;to mark certain entities as negation;0;;Entity(Negation)
;70,$;DENegBegin;typeAttribute;to begin the negation path;0;;Path(Begin,Negation)
;70,$;DENegStop;typeAttribute;to end the negation path;0;;Path(End,Negation)
;20,70,$;DENegWord;typeAttribute;to mark certain entities as negation, not to be expanded;0;;Entity(Negation)
;70;DEInNegspan;typeAttribute;temporary marker for entities in a negation span;0;;

;80,$;DEPosSentiment;typeAttribute;for sentiment markers;0;;Entity(PositiveSentiment)
;80,$;DEPosSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,PositiveSentiment)
;$;DEPosSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,PositiveSentiment)
;80,$;DENegSentiment;typeAttribute;for sentiment markers;0;;Entity(NegativeSentiment)
;80,$;DENegSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,NegativeSentiment)
;$;DENegSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,NegativeSentiment)

;60,70;DEList;typeAttribute;attribute for items in an enumeration;0;;


