/* Default labels //
273;5,10,$;JPburi;typeOther;Label for the phrase ぶり;0;08-jan-2013-mno;
266;5,10,$;JPfure;typeRelation;Label for the phrase ふれ, which can be a VerbOther or something else;0;03-jan-2013-mno;
206;5,10,$;JPbeki;typeRelation;label for the phrase べき which can be an Auxilary Verb or something else;0;24-jul-2012-mno;
156;5,10,$;JPhou;typeRelation;label for the phrase ほう;0;14-sep-2012-mno;
157;5,10,$;JPhodo;typeRelation;label for the phrase ほど;0;sep-2012-mno;
280;5,10,$;JPmade;typeRelation;Label for the phrase まで;0;22-jan-2013-mno;
158;5,10,$;JPmasu;typeRelation;label for the phrase ます;0;02-aug-2012-mno;
332;5,10,$;JPmazu;typeRelation;Lable for the phrase まず;0;12-sep-2014-mno;
159;5,10,$;JPmama;typeOther;label for まま;0;19-sep-2012-mno;
296;5,10,$;JPmaru;typeOther;Label for まる;0;29-mar-2013-mno;
308;5,10,$;JPmina;typeOther;Label for みな;0;23-jul-2013-mno;
241;5,10,$;JPmou;typeOther;label for もう;0;03-dec-2012-mno;
160;5,10,$;JPmoto;typeOther;label for the phrase もと;0;07-sep-2012-mno;
161;5,10,$;JPmono;typeOther;label for the phrase もの;0;24-aug-2012-mno;
162;5,10,$;JPyou;typeOther;label for よう;0;6-jul-2012-mno;
258;5,10,$;JPyoke;typeOther;label for よけ;0;20-dec-2012-mno;
163;5,10,$;JPyori;typeRelation;label for より which can be a comparison particle or something else;0;01-oct-2012-mno;
164;5,10,$;JPwake;typeOther;label for わけ;0;20-aug-2012-mno;
259;5,10,$;JPware;typeOther;Label for the phrase われ;0;20-dec-2012-mno;

/* Kanji (prior to disambguation) //
165;5,10,$;JPkata;typeConcept;label for 方;0;22-aug-2012-mno;
166;5,10,$;JPwari;typeOther;label for 割;0;21-aug-2012-mno;
167;5,10,$;JPkagiri;typeRelation;label for phrase 限り;0;23-aug-2012-mno;
168;5,10,$;JPue;typeRelation;label for 上;0;27-aug-2012-mno;
169;5,10,$;JPten;typeOther;label for 点;0;28-aug-2012-mno;
170;5,10,$;JPnaka;typeRelation;label for 中;0;04-sep-2012-mno;
219;5,10,$;JPka_kanji_1;typeRelation;label for 化;0;23-oct-2012-mno;
171;5,10,$;JPki_kanji_1;typeConcept;label for 気;0;05-sep-2012-mno;
172;5,10,$;JPhodai;typeConcept;label for 放題;0;05-sep-2012-mno;
173;5,10,$;JPyaku;typeOther;label for 約;0;26-sep-2012-mno;
237;5,10,$;JPtoki;typeOther;label for 時 and とき;0;20-nov-2012-mno;
250;3,5,10,13,$;JPyen;typeConcept;label for 円;0;11-dec-2012-mno - revised from type Other - 14-aug-2015-mno;
251;5,10,$;JPyasu;typeOther;label for 安;0;11-dec-2012-mno;
252;5,10,$;JPtaka;typeOther;label fro 高;0;11-dec-2012-mno;
254;5,10,$;JPmu_kanji_1;typeOther;label for 無;0;12-dec-2012-mno;
255;5,10,$;JPshin_kanji_1;typeOther;label for 真;0;12-dec-2012-mno;
256;5,10,$;JPbaai;typeOther;label for 場合;0;17-dec-2012-mno;
260;5,10,$;JPgun_kanji_1;typeRelation;Label for 群;0;21-dec-2012-mno;
274;5,10,$;JPnen_kanji_1;typeOther;Label for 年;0;09-jan-2013-mno;
275;5,10,$;JPchou_kanji_1;typeOther;Label for 長;0;09-jan-2013-mno;
277;5,10,$;JPriki_kanji_1;typeConcept;Label for 力;0;11-jan-2013-mno;
278;5,10,$;JPkyou_kanji_1;typeConcept;Label for 強;0;11-jan-2013-mno;
279;5,10,$;JPhikko;typeRelation;Label for 引っ越;0;14-jan-2013-mno;
281;5,10,$;JPaida_kanji_1;typeConcept;Label for 間;0;23-jan-2013-mno;
284;5,10,$;JPmuke;typeRelation;Label for 向け;0;31-jan-2013-mno;
287;5,10,$;JPri_kanji_1;typeConcept;Label for 理;0;31-jan-2013-mno;
288;5,10,$;JPtsuki_kanji_1;typeConcept;Label for 付き;0;31-jan-2013-mno;
292;5,10,$;JPmi_kanji_1;typeRelation;Label for 見;0;08-feb-2013-mno;
294;5,10,$;JPgyou_kanji_1;typeRelation;Label for 行;0;20-feb-2013-mno;
297;5,10,$;JPfun_kanji_1;typeConcept;Label for 分;0;03-may-2013-mno;
304;5,10,$;JPsaki_kanji_1;typeConcept;Label for 先;0;11-jul-2013-mno;
306;5,10,$;JPmae_kanji_1;typeOther;Label for 前;0;22-jul-2013-mno;
328;5,$;JPshita_kanji_1;typeOther;Label for 下;0;17-jan-2014-mno;

/* Phrase to be combined with other entities //
310;5,10,$;JPijou;typeRelation;Label for 以上;0;23-jul-2013-mno;
309;5,10,$;JPdoori;typeRelation;Label for 通り;0;23-jul-2013-mno;
307;5,10,$;JPnanino;typeRelation;Label for 何の;0;23-jul-2013-mno;

/* Particles //
174;5,10,13,$;JPParticleKA;typeRelation;label for the particle か;0;02-aug-2012-mno;
175;5,10,13,$;JPParticleGA;typeOther;label for the particle が;0;02-05-2012-mno;
176;5,10,$;JPParticleSHI;typeRelation;label for the particle し;0;07-jun-2012-mno;
198;5,10,$;JPParticleTE;typeRelation;label for the conjunctive particle て;0;20-jul-2012-mno;
177;5,10,$;JPParticleDE;typeRelation;label for the particle で;0;01-05-2012-mno;
193;5,10,13,$;JPParticleTO;typeRelation;label for the particle と;0;01-05-2012-mno;
178;5,10,$;JPParticleNI;typeRelation;label for the particle に (indicating 'in' or 'to');0;01-05-2012-mno;
179;5,10,$;JPParticleNO;typeRelation;label for the particle の;0;13-06-2012-mno;
180;5,10,13,$;JPParticleHA;typeOther;label for the particle は;0;01-05-2012-mno;
181;5,10,$;JPParticleHE;typeRelation;label for the particle へ;0;05-sep-2012-mno;
182;5,10,13,$;JPParticleMO;typeOther;label for the particle も;0;02-05-2012-mno;
183;5,10,13,$;JPParticleYA;typeOther;label for the particle や;0;01-05-2012-mno;
184;5,10,13,$;JPParticleWO;typeOther;label for the particle を;0;01-05-2012-mno;
185;5,10,$;JPParticleConj;typeRelation;label for Conjunctive Particles;0;07-aug-2012-mno;
186;5,10,$;JPParticlePREPO;typeRelation;label for particles that acts as prepositions;0;02-05-2012-mno;
232;5,10,$;JPModifyPOST;typeRelation;label for words that modify the word before them;0;01-nov-2012-mno;

/* Phrases //
187;5,7,10,13,$;JPPredPhrase;typeRelation;label for predicative phrases;0;01-aug-2012-mno;
188;5,10,$;JPRelClause;typeRelation;label for relative clauses;0;07-aug-2012-mno;
189;5,10,$;JPAdvClause;typeRelation;label for adverbial clauses;0;07-aug-2012-mno;

/* Symbols //
190;5,10,$;JPFromTo;typeRelation;label for symbols (such as ～ ) meaning "from...to...";0;22-aug-2012-mno;
191;3,5,10,$;JPnakaguro;typeOther;label for symbol ・;0;22-aug-2012-mno;
229;5,10,13,$;JPComma;typeOther;label for symbol 、;0;01-nov-2012-mno;
333;3,10,$;JPPeriod;typeOther;label for symbol ".";0;09-oct-2014-mno;
334;3,10,$;JPAlphabet;typeConcept;label for alphabets;0;09-oct-2014-mno;
337;3,5,10,$;JPSingleSpace;typeOther;label for single space;0;09-oct-2014-mno;
346;3,10,$;JPApostrophe;typeOther;Label for symbol "'";0;10-nov-2014-mno;
16;3,5,10,13,$;BracketOpen;typeOther;label for opening bracket;0;15-aug-2012-mno;
17;3,5,10,13,$;BracketClose;typeOther;label for closing bracket;0;15-aug-2012-mno;
18;5,10,$;DotDotDot;typeOther;label for "…";0;05-sep-2012-mno;
357;3,5,10,13,$;JPPlusMinus;typeConcept;"+" and "-";0;29-jul-2016-mno;

