;;“;";;rewrites quotation marks
;;”;";;rewrites quotation marks
;;„;";;rewrites quotation marks
;;‘;';;rewrites quotation marks
;;’;';;rewrites quotation marks
;;—; — ;;rewrites quotation marks
;;…; … ;;rewrites …
;;...; ... ;;rewrites ...
;;-li\; @@condsuffix_li@@;;
;;–li\; @@condsuffix_li@@;;
;;.[;. [;;for footnotes
;;."[;." [;;for footnotes
;;,[; [;;for footnotes
