/* Default labels
;5,10,$;JPSuffixPerson;typeConcept;Label for word that follows a person's name or something else;0;;
;5,$;JPSeparateDate;typeBeginEndConcept;label for date to be a concept by itself;0;;
;3,5,$;JPYearNum;typeConcept;Number that indicates Year;0;;
;5,$;JPMonthNum;typeConcept;Number that indicates Month;0;;
;5,$;JPDateNum;typeConcept;Number that indicates Date;0;;
;5,$;JPTimeNum;typeConcept;Number that indicates Time;0;;
;5,$;JPYobi;typeOther;Day of the week;0;;
;5,$;JPSeason;typeAttribute;season;0;;
;3;JPOne;typeAttribute;"1 year", "1 day";0;;
;3,5,10,13,$;JPNumber;typeConcept;label for numbers;0;;
;3,$;JPListNumber;typeOther;Label for ①②③, etc.;0;;
;3,5,10,$;JPTime;typeConcept;label for time-related words;0;;
;5,10,13,$;JPDate;typeConcept;label for date-related word 日;0;;
;3,5,10,$;JPCount;typeConcept;label for counting words;0;;
;5,10,$;JPFraction;typeConcept;label for fractions;0;;
;5,$;JPFrequency;typeConcept;Label for frequencies;0;;
;5,$;JPimperialEra;typeConcept;Imperial Era Names;0;;

/* Flavors of Adjectives
;5,10,$;JPAdjNoun;typeConcept;label for adjectival nouns;0;;
;5,10,$;JPAdjNounSuffix;typeConcept;label for the character 的 which can attach to a noun to create an adjectival noun;0;;
;5,10,$;JPAdjNounTARI;typeConcept;label for Adjectival Noun TARI;0;;
;5,10,13,$;JPAttributive;typeConcept;label for attributive;0;;
;5,10,$;JPAttributiveNeg;typeConcept;label for negating attributive;0;;
;5,10,$;JPAdjVStem;typeConcept;label for adjectival verb stem ;0;;
;5,7,10,13,17,$;JPAdjVBase;typeConcept;label for Adjectival Verb Predicative/Attributive Form;0;;
;5,10,$;JPAdjVCond;typeRelation;label for Adjectival Verb Conditional Form;0;;
;5,10,13,$;JPAdjVConj;typeOther;label for Adjectival Verb Conjunctive Form;0;;
;5,10,13,$;JPAdjVConjPast;typeConcept;label for Adjectival Verb Conjunctive (Plain Affirmative Past) Form;0;;
;5,10,$;JPAdjVHypo;typeRelation;label for Adjectival Verb Hypothetical Form;0;;
;5,10,$;JPAdjVerbSuffix;typeRelation;label for Adjective Suffix verbs;0;;
;5,10,13,17,$;JPAdj;typeConcept;label for adjectives;0;;
;5,10,$;JPAdjR;typeRelation;label for Adjectives that should be treated as Relations;0;;
;5,10,$;JPAuxAdj;typeOther;Label for Auxiliary Adjective (補助形容詞);0;;

/* Flavors of Verbs
;5,10,$;JPSugiruVerb;typeRelation;label for すぎる verbs;0;;
;5,10,13,$;JPNaruVerb;typeRelation;label for なる verbs;0;;
;5,10,13,$;JPVerbNoun;typeConcept;label for words that can be a verb or a noun;0;;
;3,5,10,13,$;JPVerbOther;typeConcept;label for a word that can be a verb stem or something else;0;;
;5,$;JPVerbOtherU;typeAttribute;VerbOther of Verbs whose Base Form ends with う;0;;
;5,$;JPVerbOtherKU;typeAttribute;VerbOther of Verbs whose Base Form ends with く;0;;
;5,$;JPVerbOtherSU;typeAttribute;VerbOther of Verbs whose Base Form ends with す;0;;
;5,$;JPVerbOtherTSU;typeAttribute;VerbOther of Verbs whose whose Base Form ends with つ;0;;
;5,$;JPVerbOtherMU;typeAttribute;VerbOther of Verbs whose Base Form ends with む;0;;
;5,$;JPVerbOtherRU;typeAttribute;VerbOther of Verbs whose whose Base Form ends with る;0;;
;5,$;JPVerbPassive;typeAttribute;Verbs in passiver form;0;;
;5,7,10,13,$;JPLinkV;typeRelation;label for Linking Verbs such as だ, です, etc.;0;;
;5,7,10,13,$;JPVerb;typeRelation;label for verbs;0;;
;5,10,$;JPConjVerb;typeRelation;label for Verbs in Conjunctive Form followed by a Conjunction;0;;
;3,5,10,$;JPSuruVerb;typeRelation;label for する verbs;0;;
;5,10,$;JPSuffixSuruNoun;typeConcept;label for noun-forming suffix that can also act as a Suru verb;0;;
;5,10,$;JPKuruVerb;typeRelation;label for irregular verb Kuru (come);0;;
;5,10,$;JPKuruVerbOther;typeOther;label for the phrase that can be a form of くる verb or non-verb;0;;
;5,10,13,$;JPSuffixVerb;typeRelation;label for Verb-forming suffix;0;;
;5,7,10,$;JPVerbBase;typeRelation;label for Verbs in Base Form;0;;
;5,10,$;JPVerbHypo;typeRelation;label for Verbs in Hypothetical Form;0;;
;5,10,$;JPVerbImperfect;typeRelation;label for Verbs in Imperfective Form;0;;
;5,10,$;JPVerbPastAttributive;typeRelation;label for Verbs in Past Perfect Attributive Form;0;;
;5,10,$;JPVerbEndOther;typeRelation;label for a word that can be a verb ending or something else;0;;
;5,$;JPVerbSugi;typeConcept;label for Verbs "すぎ";0;;

/* Single-Character Hiragana (prior to disambiguation)
;3,5,10,$;JPspace;typeOther;label for double-width space character;0;;
;5,10,13,$;JPi;typeRelation;label for the character い which can be an Adjectival Verb ending or something else;0;;
;5,10,13,$;JPu;typeRelation;label for the character う which can be part of a Verb ending or something else;0;;
;5,10,$;JPe;typeOther;label for the character え, which can be a Verb Ending or something else;0;;
;5,10,$;JPo;typeRelation;label for the character お which can be part of a Verb or something else;0;;
;5,10,$;JPka;typeRelation;label for the character か which can be a particle or non-particle;0;;
;5,10,13,$;JPga;typeOther;label for the character が which can be a particle or non-particle;0;;
;5,10,$;JPki;typeOther;label for the character き, which can be a Verb Ending or something else;0;;
;5,10,$;JPgi;typeOther;label for the character ぎ, which can be a Verb Ending or something else;0;;
;5,10,$;JPku;typeRelation;label for the character く which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPgu;typeOther;label for the character ぐ which can be a Verb Ending or something else;0;;
;5,10,$;JPke;typeRelation;label for the character け which can be a Verb Ending or something else;0;;
;5,10,$;JPge;typeOther;label for the character げ;0;;
;5,10,$;JPko;typeOther;label for the character こ;0;;
;5,10,$;JPgo;typeOther;Label for the character ご;0;;
;5,10,$;JPsa;typeOther;label for the character さ which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPza;typeConcept;Label for the character ざ;0;;
;5,10,$;JPshi;typeOther;label for the character し which can be a conjunctive particle or something else;0;;
;5,10,$;JPji;typeConcept;Label for the Character じ;0;;
;5,10,$;JPsu;typeOther;label for the character す which can be a Verb Ending or something else;0;;
;5,10,$;JPzu;typeOther;label for the character ず which can be an Auxiliary Verb or something else;0;;
;5,10,$;JPse;typeConcept;label for the character せ which can be a Verb Ending of something else;0;;
;5,10,$;JPso;typeOther;Label for the Character そ;0;;
;5,10,$;JPzo;typeOther;label for the character ぞ;0;;
;5,10,$;JPta;typeOther;label for the character た which can be an Auxiliary Verb or something else;0;;
;5,10,$;JPda;typeOther;label for the character だ, which can be an auxiliary verb or non-auxiliary verb;0;;
;5,10,$;JPchi;typeOther;label for the character ち, which can be a Verb Ending or something else;0;;
;5,10,$;JPtsu;typeRelation;label for the character つ which can be a counting word or something else;0;;
;5,10,$;JPte;typeRelation;label for the character て which can be a particle or non-particle;0;;
;5,10,$;JPde;typeRelation;label for the character で which can be a particle or non-particle;0;;
;5,10,13,$;JPto;typeRelation;label for the character と which can be a particle or non-particle;0;;
;5,10,$;JPdo;typeOther;label for the character ど;0;;
;5,10,$;JPna;typeOther;label for the character な which can be an Adjectival Noun ending or something else;0;;
;5,10,$;JPni;typeRelation;label for the character に which can be a particle or non-particle;0;;
;5,10,$;JPnu;typeRelation;label for the character ぬ which can be an Auxiliary Verb or something else;0;;
