

/* Variants of unified labels
;1,35,40;FRPPartCon;typeConcept;present participle or noun;0;;
;1,30;FRPrepAdv;typeOther;preposition or adverb;0;;
;1,30,33,35,37,40,50,60,64,65,90,$;FRQuantpron;typeConcept;pronoun-like word that can be PathRelevant or part of Concept;0;;
;1,20,40,50,60,64,65,70,80,90,$;FRQue;typeRelation;que, qu, separate label because of 'aussi X que';0;;
;20;FRQuestion;typeRelation;extra label for question words;0;;
;1,35,40,50,60,64,65,90,$;FRRefl;typeRelation;reflexive pronoun;0;;
;1,20,40,60,64,65,90,$;FRRien;typeConcept;rien;0;;
;1,30,33,35,37,60,64,65,70;FRAndOr;typeRelation;et, ou;0;;
;1,20,33,40,50,60,64,65,70,80,90,$;FRAndOrBut;typeRelation;coordinate conjunction;0;;
;1,35,40,50,60,64,65,70,80,90,$;FRSConj;typeRelation;subordinate conjunctions and the like;0;;
;1,60,64,65,70,80,90,$;FRSConj2;typeBeginRelation;subordinate conjunctions and the like, starts a new relation entity;0;;
;1,40;FRSConj3;typeBeginRelation;extra label for 'parce que';0;;
;1,33,35,40,50,60,64,65,70,80,90,$;FRPrep;typeRelation;preposition;0;;
;1,20,40,50,60,64,65,90,$;FRSans;typeRelation;sans;0;;
;1,33,40,50,60,64,65,70,80,90,$;FRSRel;typeRelation;relation, not further specified;0;;
;1,30,35,40,50,60,64,65,90,$;FRSRelAux;typeRelation;auxiliary that can be followed by FRPart;0;;
;1,33,35,40;FRSRelCon;typeOther;verb or noun;0;;
;1,35,40,50,60,64,65,70,80,90,$;FRSRelconj;typeRelation;relative conjunctions;0;;
;1,40;FRSRelConMod;typeConcept;verb form, noun or adjective;0;;
;1,40;FRSRelMod;typeConcept;verb form or adjective;0;;
;1,40,50,60,64,65,70,80,90,$;FRSubjpron;typePathRelevant;personal pronoun;0;;
;1,40,50,60,64,65,70,80,90,$;FRSubjpron2;typePathRelevant;celui, ça etc.;0;;
;1,30,33,35,40,50,60,64,65;FRTimeconcept;typeConcept;jour, semaine etc.;0;;
;1,30,35,40;FRTres;typeConcept;très;0;;
;1,33,35,40,50,60,64,65,70,80,90,$;FRVerb;typeRelation;verb form;0;;


/* FR attributes
;60,64,65,70,$;FRList;typeAttribute;attribute for items in an enumeration;0;;
;70;FRCondition;typeAttribute;for 'si';0;;

;20,60,70,$;FRNegation;typeAttribute;to mark certain entities as negation;0;;Entity(Negation)
;20,40,70,$;FRNegWord;typeAttribute;to mark certain entities as negation, not to be expanded;0;;Entity(Negation)
;20,40,$;FRNoNegWord;typeAttribute;contra-indicator for negation;0;;
;70,$;FRNegBegin;typeAttribute;to begin the negation path;0;;Path(Begin,Negation)
;40,70,$;FRNegStop;typeAttribute;to end the negation path;0;;Path(End,Negation)
;70;FRIgnoreNegation;typeAttribute;contra-indicator for negation;0;;
;20;FRNegindicator;typeAttribute;marker for rien, aucun etc.;0;;
;70;FRInNegspan;typeAttribute;temporary marker for entities in a negation span;0;;

;40,65,$;FRDummy;typeAttribute;meaningless attribute, usable as a temporary marker in rules;0;;
;64,65,$;FRTime;typeAttribute;attribute for vague time and frequency indications;0;;Entity(DateTime)
;64,$;FRTimeBegin;typeAttribute;for enabling path expansion;0;;Path(Begin,DateTime)
;64,$;FRTimeStop;typeAttribute;for enabling path expansion;0;;Path(End,DateTime)
;64,$;FRInTimeSpan;typeAttribute;marker for entity in a time span;0;;
;64,65;FRAnyLabel;typeAttribute;attribute not given to any lexrep, to be used in patterns (with ^) to attribute the Time stopper;0;;
;1,35,40,60;FRMonth;typeAttribute;month name;0;;
;1,33,35,64;FRBeginTime;typeAttribute;occurs at the beginning of a time indication;0;;
;1,33,35;FREndTime;typeAttribute;occurs at the end of a time indication;0;;
;1,35,40;FRJoinwithcon;typeAttribute;adjective or 'de' part of previous time concept;0;;
;1,35,50,64;FRDay;typeAttribute;names of days;0;;
;1,33,35;FRYear;typeAttribute;for 'an' and 'ans', which can express time or age;0;;
;1,35,37,40,50,64;FRYearnum;typeAttribute;probably year number;0;;
;1,35;FRPossibleYearnum;typeAttribute;possibly year number;0;;
;1,35;FRClocktime;typeAttribute;e.g. 05h45;0;;
;1,35,64;FRPrepTime;typeAttribute;prepositions preceding time indications;0;;
;35,64;FRPrepTimeSpan;typeAttribute;prepositions starting a span without time indication;0;;
;1,35;FRPrepAge;typeAttribute;prepositions preceding age;0;;
;1,35;FRAfterYearnum;typeAttribute;variations of 'BC' and 'AD';0;;
;1,33,40;FRNumpart2;typeAttribute;plural numbers like 'million';0;;
;1,33,35;FRNuminfull;typeAttribute;numbers written in full;0;;
;1,33,35,37;FRNumplusde;typeAttribute;numbers followed by 'de' or 'd'';0;;
;1,40;FRNumroman;typeAttribute;roman numbers (not ordinal);0;;
;1,35;FRNumrange;typeAttribute;range of numbers;0;;
;1,35;FRNumbrackets;typeAttribute;number between brackets;0;;
;1,33;FR12dNum;typeConcept;1 or 2 digits, can be first part of larger number;0;;
;1,33;FR3dNum;typeConcept;3 digits, can be part of larger number;0;;
;1,33,35,40,65;FRPercent;typeAttribute;percentage;0;;
;1,33,35,40;FROrdnum;typeAttribute;ordinal number;0;;
;1,40;FRAdvDegreeplusde;typeAttribute;adverb of degree followed by 'de' or 'd'';0;;
;1,40;FRPlural;typeAttribute;mark as a plural form;0;;
;1,35;FRHour;typeAttribute;numbers: 1-24;0;;
;1,35;FRMinutes;typeAttribute;numbers: 1-59;0;;
;1,35;FRDaynum;typeAttribute;possible number in date (1-31);0;;
;1,35;FRWeeknum;typeAttribute;numbers: 1-53;0;;
;1,35;FRDecade;typeAttribute;decade numbers;0;;
;1,35;FRTimes;typeAttribute;'fois';0;;
;1,33,35,37,64,65;FRAllformsDe;typeAttribute;all forms of de: 'de', 'd'', 'du' and 'des';0;;
;1,33,35,37,64,65;FRUntil;typeAttribute;prepositions expressing 'until' ('à', 'jusqu'au', ...);0;;
;1,35;FRHoliday;typeAttribute;to mark holidays;0;;
;1,35;FRSeason;typeAttribute;to mark season;0;;
;1,65;FRPar;typeAttribute;to mark time indications with 'par';0;;
;1,35;Timeindicator;typeAttribute;indicates the presence of a time indication;0;;
