


/* Variants of unified labels
;1,39;RUConNomF/AccF;typeConcept;noun nominative/accusative feminine;0;;
;1,39;RUConNomF/GenMN/NomAccPl;typeConcept;noun nominative feminine or genitive masculine/neuter or nominative/accusative plural;0;;
;1,39;RUConNomF/NomM;typeConcept;noun nominative feminine or masculine;0;;
;1,39;RUConNomF;typeConcept;noun nominative feminine;0;;
;1,39;RUConNom/AccM;typeConcept;noun nominative or accusative masculine;0;;
;1,39;RUConNomM/GenPl;typeConcept;noun nominative masculine / genitive plural;0;;
;1,39;RUConNomN;typeConcept;noun nominative neuter;0;;
;1,40,$;RUConVerb;typeAmbiguous;noun or conjugated verb;0;;
;1,40,$;RUDam;typeAmbiguous;specific word 'dam' (meaning 'I give'/'ladies');0;;
;1,40;RUDay;typeAmbiguous;days of the week;0;;
;1,40;RUDate;typeBeginEndConcept;extra label for date defined in regex file;0;;
;1,38,39,40,50,65,70,80,$;RUDempron;typePathRelevant;demonstrative pronoun;0;;
;1,40;RUDigit;typeConcept;extra label for numbers that are digits;0;;
;1,40,$;RUDostatotsjno;typeAmbiguous;specific word 'dostatotchno' (meaning 'enough');0;;
;1,40,$;RUDrug;typeAmbiguous;part of reciprocal pronoun OR noun, specific word 'drug' (meaning '[part of] each other'/'friend');0;;
;1,40,$;RUEdva;typeAmbiguous;specific word 'edva' (meaning 'barely');0;;
;1,40;RUEndTime;typeConcept;words that end a time indication;0;;
;1,40,$;RUEto;typeAmbiguous;specific word 'eto' (meaning 'this'/'this is');0;;
;1,38,40,66,70;RUHyphen;typeAmbiguous;dash;0;;
;1,38,39,40,50,70,80,$;RUIndefpron;typeAmbiguous;general label for ALL indefinite pronouns;0;;
;1,40,$;RUIndefpronAdvdegree;typeAmbiguous;for 'many' and 'little': adverb of degree OR indefinite pronoun;0;;
;1,40,50,65,70,$;RUIndefpronPR;typePathRelevant;indefinite pronoun, always pathrelevant or rewritten to pathrelevant pronoun;0;;
;1,40,50,$;RUIndefpronPRNR;typeAmbiguous;indefinite pronoun, pathrelevant or nonrelevant;0;;
;1,40,$;RUIndefpronPRCon;typeAmbiguous;indefinite pronoun, pathrelevant or concept;0;;
;1,38,39,40,60,66,70,80,$;RUInf;typeRelation;infinitive;0;;
;1,38,40,$;RUInitial;typeConcept;initial;0;;
;1,40,65,$;RUIz;typeAmbiguous;specific word 'iz' (meaning 'out');0;;
;1,38,40,60,65,$;RUKAdj;typeAmbiguous;short adjective;0;;
;1,66,70;RUKotory;typeRelation;specific word 'kotory' (meaning 'which');0;;
;1,40,$;RUKoe;typeOther;specific word 'koe' (meaning 'which');0;;
;1,40,66,$;RULayout;typeBeginEndConcept;for numbered lists;0;;
;1,39,40,60,70,$;RUmAux;typeRelation;modal auxiliary verb;0;;
;1,40;RUMonth;typeConcept;name of months;0;;
;1,40;RUNazad;typeConcept;'nazad' or 'spustya';0;;
;1,38,39,40,60,65,66,$;RUNe;typeAmbiguous;specific word 'ne' (meaning 'not');0;;
